Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Plant organogenesis.vascular system formation	0.0014367816091954023	6	0.0005232613452573494	44	True	green
Plant organogenesis.flower formation	0.0038314176245210726	16	0.0033536295309675576	282	True	green
Clade-specific metabolism.Brassicaceae	0.00023946360153256704	1	0.0003329844924364951	28	False	green
not assigned.annotated	0.24377394636015326	1018	0.30792740938064883	25893	False	green
not assigned.not annotated	0.05747126436781609	240	0.06590714489582342	5542	False	green
Enzyme classification.EC_1 oxidoreductases	0.05292145593869732	221	0.022809437731899914	1918	True	green
Enzyme classification.EC_2 transferases	0.07614942528735633	318	0.061459423461135955	5168	True	green
Enzyme classification.EC_3 hydrolases	0.02586206896551724	108	0.024486252497383693	2059	True	green
Enzyme classification.EC_4 lyases	0.010296934865900383	43	0.00556559794500999	468	True	green
Enzyme classification.EC_5 isomerases	0.008860153256704981	37	0.0044239368280848635	372	True	green
Enzyme classification.EC_6 ligases	0.0023946360153256703	10	0.003912567786128817	329	False	green
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Cellular respiration.oxidative phosphorylation	0.04285714285714286	3	0.005137475026163067	432	True	darkmagenta
Chromatin organisation.epigenetic state regulation	0.014285714285714285	1	0.0032228141946532203	271	True	darkmagenta
DNA damage response.DNA damage tolerance (DDT) pathways	0.014285714285714285	1	0.0003329844924364951	28	True	darkmagenta
RNA biosynthesis.RNA polymerase II-dependent transcription	0.014285714285714285	1	0.006255351536485586	526	True	darkmagenta
Protein biosynthesis.ribosome biogenesis	0.02857142857142857	2	0.012772333745599848	1074	True	darkmagenta
Protein modification.phosphorylation	0.014285714285714285	1	0.022928360764912947	1928	False	darkmagenta
Cell wall organisation.pectin	0.014285714285714285	1	0.004257444581866616	358	True	darkmagenta
Vesicle trafficking.clathrin coated vesicle machinery	0.014285714285714285	1	0.0024141375701645894	203	True	darkmagenta
External stimuli response.pathogen	0.014285714285714285	1	0.0042217676719627055	355	True	darkmagenta
not assigned.annotated	0.5571428571428572	39	0.30792740938064883	25893	True	darkmagenta
not assigned.not annotated	0.22857142857142856	16	0.06590714489582342	5542	True	darkmagenta
Enzyme classification.EC_2 transferases	0.02857142857142857	2	0.061459423461135955	5168	False	darkmagenta
Enzyme classification.EC_3 hydrolases	0.014285714285714285	1	0.024486252497383693	2059	False	darkmagenta
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Photosynthesis.photophosphorylation	0.0012048192771084338	1	0.006243459233184283	525	False	cyan
Cellular respiration.tricarboxylic acid cycle	0.0036144578313253013	3	0.0016649224621824756	140	True	cyan
Cellular respiration.oxidative phosphorylation	0.006024096385542169	5	0.005137475026163067	432	True	cyan
Carbohydrate metabolism.sucrose metabolism	0.0024096385542168677	2	0.0019503377414137571	164	True	cyan
Amino acid metabolism.glutamate group amino acid biosynthesis	0.0012048192771084338	1	0.001593568642374655	134	False	cyan
Amino acid metabolism.aspartate group amino acid biosynthesis	0.004819277108433735	4	0.0022952145371515557	193	True	cyan
Amino acid metabolism.shikimate group amino acid biosynthesis	0.004819277108433735	4	0.0014270763961564076	120	True	cyan
Amino acid metabolism.amino acid degradation	0.007228915662650603	6	0.002854152792312815	240	True	cyan
Lipid metabolism.fatty acid metabolism	0.004819277108433735	4	0.005327751878983922	448	False	cyan
Lipid metabolism.glycerolipid metabolism	0.004819277108433735	4	0.006183997716677766	520	False	cyan
Lipid metabolism.sphingolipid metabolism	0.0012048192771084338	1	0.0019860146513176673	167	False	cyan
Lipid metabolism.phytosterol metabolism	0.0012048192771084338	1	0.0014508610027590143	122	False	cyan
Lipid metabolism.cytoplasmic lipid droplet-associated activities	0.0024096385542168677	2	0.000987061174008182	83	True	cyan
Lipid metabolism.plastoglobule-associated activities	0.0012048192771084338	1	0.00016649224621824755	14	True	cyan
Nucleotide metabolism.purines	0.006024096385542169	5	0.002330891447055466	196	True	cyan
Coenzyme metabolism.chlorophyll metabolism	0.0012048192771084338	1	0.001379507182951194	116	False	cyan
Secondary metabolism.oxalate homeostasis	0.0012048192771084338	1	0.00016649224621824755	14	True	cyan
Redox homeostasis.glutathione-based redox regulation	0.0036144578313253013	3	0.0018789839216059366	158	True	cyan
Redox homeostasis.thiol-based redox regulation	0.004819277108433735	4	0.001201122633431643	101	True	cyan
Phytohormone action.auxin	0.0024096385542168677	2	0.003698506326705356	311	False	cyan
Chromatin organisation.chromatin structure	0.0012048192771084338	1	0.002426029873465893	204	False	cyan
Chromatin organisation.histone chaperone activities	0.0036144578313253013	3	0.000927599657501665	78	True	cyan
Chromatin organisation.post-translational histone modification	0.010843373493975903	9	0.008812196746265816	741	True	cyan
Chromatin organisation.nucleosome remodeling	0.0024096385542168677	2	0.0038887831795262106	327	False	cyan
Cell division.cell cycle organisation	0.00963855421686747	8	0.007397012653410712	622	True	cyan
Cell division.meiotic recombination	0.0012048192771084338	1	0.003246598801255827	273	False	cyan
Cell division.cytokinesis	0.0024096385542168677	2	0.003936352392731424	331	False	cyan
DNA damage response.nucleotide excision repair (NER)	0.006024096385542169	5	0.0010108457806107887	85	True	cyan
RNA biosynthesis.RNA polymerase II-dependent transcription	0.006024096385542169	5	0.006255351536485586	526	False	cyan
RNA biosynthesis.DNA-binding transcriptional regulation	0.008433734939759036	7	0.049376843307011704	4152	False	cyan
RNA processing.spliceosome-mediated pre-mRNA splicing	0.0024096385542168677	2	0.008633812196746266	726	False	cyan
RNA processing.tRNA modification	0.004819277108433735	4	0.003234706497954524	272	True	cyan
RNA homeostasis.mRNA degradation	0.007228915662650603	6	0.0029730758253258493	250	True	cyan
RNA homeostasis.RNA transport	0.004819277108433735	4	0.0015341071258681382	129	True	cyan
Protein biosynthesis.ribosome biogenesis	0.021686746987951807	18	0.012772333745599848	1074	True	cyan
Protein biosynthesis.translation initiation	0.0012048192771084338	1	0.002164399200837218	182	False	cyan
Protein biosynthesis.organellar translation machinery	0.012048192771084338	10	0.006421843782703834	540	True	cyan
Protein modification.phosphorylation	0.00963855421686747	8	0.022928360764912947	1928	False	cyan
Protein modification.dephosphorylation	0.004819277108433735	4	0.006076966986966035	511	False	cyan
Protein homeostasis.protein quality control	0.006024096385542169	5	0.006017505470459519	506	True	cyan
Protein homeostasis.ubiquitin-proteasome system	0.01566265060240964	13	0.031110265436209684	2616	False	cyan
Protein homeostasis.proteolysis	0.0024096385542168677	2	0.009692227190562269	815	False	cyan
Cytoskeleton organisation.microtubular network	0.0012048192771084338	1	0.005113690419560461	430	False	cyan
Cytoskeleton organisation.microfilament network	0.0012048192771084338	1	0.005161259632765674	434	False	cyan
Cytoskeleton organisation.actin and tubulin folding	0.010843373493975903	9	0.0009632765674055751	81	True	cyan
Cytoskeleton organisation.nuclear dynamics	0.0036144578313253013	3	0.0009157073542003615	77	True	cyan
Cell wall organisation.hemicellulose	0.0036144578313253013	3	0.004661782894110932	392	False	cyan
Cell wall organisation.pectin	0.0036144578313253013	3	0.004257444581866616	358	False	cyan
Vesicle trafficking.anterograde trafficking	0.0024096385542168677	2	0.0026044144229854438	219	False	cyan
Vesicle trafficking.retrograde trafficking	0.0012048192771084338	1	0.0037936447531157834	319	False	cyan
Vesicle trafficking.endocytic trafficking	0.007228915662650603	6	0.0022357530206450387	188	True	cyan
Vesicle trafficking.clathrin coated vesicle machinery	0.0024096385542168677	2	0.0024141375701645894	203	False	cyan
Vesicle trafficking.vesicle tethering	0.00963855421686747	8	0.004661782894110932	392	True	cyan
Vesicle trafficking.vesicle target membrane fusion	0.004819277108433735	4	0.0019979069546189705	168	True	cyan
Protein translocation.nucleus	0.004819277108433735	4	0.0026163067262867474	220	True	cyan
Solute transport.primary active transport	0.0024096385542168677	2	0.005803444011036057	488	False	cyan
Solute transport.carrier-mediated transport	0.030120481927710843	25	0.026115498049662258	2196	True	cyan
Solute transport.channel-mediated transport	0.0024096385542168677	2	0.005434782608695652	457	False	cyan
Nutrient uptake.other micronutrient homeostasis	0.006024096385542169	5	0.0016292455522785654	137	True	cyan
External stimuli response.light	0.0012048192771084338	1	0.0033655218342688612	283	False	cyan
External stimuli response.symbiont	0.0012048192771084338	1	0.0009394919608029683	79	True	cyan
External stimuli response.pathogen	0.0012048192771084338	1	0.0042217676719627055	355	False	cyan
Multi-process regulation.ROP-GTPase regulatory system	0.0012048192771084338	1	0.0023903529635619825	201	False	cyan
Multi-process regulation.phosphoinositide signalling	0.020481927710843374	17	0.005113690419560461	430	True	cyan
Multi-process regulation.calcium homeostasis	0.0024096385542168677	2	0.003960136999334031	333	False	cyan
Multi-process regulation.MAP kinase cascade signalling	0.010843373493975903	9	0.003995813909237941	336	True	cyan
Multi-process regulation.nitric oxide signalling	0.0012048192771084338	1	0.00015459994291694415	13	True	cyan
Plant reproduction.gametogenesis	0.0024096385542168677	2	0.0018195224050994196	153	True	cyan
not assigned.annotated	0.4831325301204819	401	0.30792740938064883	25893	True	cyan
not assigned.not annotated	0.0819277108433735	68	0.06590714489582342	5542	True	cyan
Enzyme classification.EC_1 oxidoreductases	0.004819277108433735	4	0.022809437731899914	1918	False	cyan
Enzyme classification.EC_2 transferases	0.051807228915662654	43	0.061459423461135955	5168	False	cyan
Enzyme classification.EC_3 hydrolases	0.01927710843373494	16	0.024486252497383693	2059	False	cyan
Enzyme classification.EC_4 lyases	0.007228915662650603	6	0.00556559794500999	468	True	cyan
Enzyme classification.EC_6 ligases	0.0012048192771084338	1	0.003912567786128817	329	False	cyan
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Amino acid metabolism.shikimate group amino acid biosynthesis	0.028368794326241134	4	0.0014270763961564076	120	True	darkolivegreen
Lipid metabolism.fatty acid metabolism	0.03546099290780142	5	0.005327751878983922	448	True	darkolivegreen
Lipid metabolism.glycerolipid metabolism	0.014184397163120567	2	0.006183997716677766	520	True	darkolivegreen
Lipid metabolism.cytoplasmic lipid droplet-associated activities	0.02127659574468085	3	0.000987061174008182	83	True	darkolivegreen
Phytohormone action.abscisic acid	0.014184397163120567	2	0.0017957377984968129	151	True	darkolivegreen
Chromatin organisation.post-translational histone modification	0.03546099290780142	5	0.008812196746265816	741	True	darkolivegreen
RNA biosynthesis.DNA-binding transcriptional regulation	0.028368794326241134	4	0.049376843307011704	4152	False	darkolivegreen
RNA processing.tRNA modification	0.0070921985815602835	1	0.003234706497954524	272	True	darkolivegreen
RNA homeostasis.mRNA silencing	0.014184397163120567	2	0.002640091332889354	222	True	darkolivegreen
Protein modification.lipidation	0.0425531914893617	6	0.0035914755969936258	302	True	darkolivegreen
Protein homeostasis.ubiquitin-proteasome system	0.0425531914893617	6	0.031110265436209684	2616	True	darkolivegreen
Protein homeostasis.proteolysis	0.02127659574468085	3	0.009692227190562269	815	True	darkolivegreen
Cytoskeleton organisation.microtubular network	0.0070921985815602835	1	0.005113690419560461	430	True	darkolivegreen
Cell wall organisation.hemicellulose	0.014184397163120567	2	0.004661782894110932	392	True	darkolivegreen
Cell wall organisation.lignin	0.02127659574468085	3	0.0010108457806107887	85	True	darkolivegreen
Solute transport.carrier-mediated transport	0.07092198581560284	10	0.026115498049662258	2196	True	darkolivegreen
External stimuli response.symbiont	0.0070921985815602835	1	0.0009394919608029683	79	True	darkolivegreen
Multi-process regulation.Programmed Cell Death (PCD) system	0.02127659574468085	3	0.001201122633431643	101	True	darkolivegreen
Plant organogenesis.vascular system formation	0.014184397163120567	2	0.0005232613452573494	44	True	darkolivegreen
not assigned.annotated	0.2624113475177305	37	0.30792740938064883	25893	False	darkolivegreen
not assigned.not annotated	0.1773049645390071	25	0.06590714489582342	5542	True	darkolivegreen
Enzyme classification.EC_1 oxidoreductases	0.014184397163120567	2	0.022809437731899914	1918	False	darkolivegreen
Enzyme classification.EC_2 transferases	0.05673758865248227	8	0.061459423461135955	5168	False	darkolivegreen
Enzyme classification.EC_3 hydrolases	0.028368794326241134	4	0.024486252497383693	2059	True	darkolivegreen
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Cellular respiration.glycolysis	0.0024271844660194173	4	0.0012605841499381601	106	True	salmon
Cellular respiration.pyruvate oxidation	0.0018203883495145632	3	0.0004637998287508325	39	True	salmon
Cellular respiration.tricarboxylic acid cycle	0.009101941747572815	15	0.0016649224621824756	140	True	salmon
Cellular respiration.oxidative phosphorylation	0.01699029126213592	28	0.005137475026163067	432	True	salmon
Carbohydrate metabolism.sucrose metabolism	0.0048543689320388345	8	0.0019503377414137571	164	True	salmon
Carbohydrate metabolism.nucleotide sugar biosynthesis	0.00424757281553398	7	0.002128722290933308	179	True	salmon
Amino acid metabolism.pyruvate group amino acid biosynthesis	0.0006067961165048543	1	0.0007611074112834174	64	False	salmon
Amino acid metabolism.amino acid degradation	0.0024271844660194173	4	0.002854152792312815	240	False	salmon
